DocURL	DocID	SentID	LC	Match	RC	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://www.familie.de/baby-entwicklungskalender/entwicklung-saeugling-baby-2-monate	87444b664db57ca3fd56bcdc9e7a02bb806d	19	Der Kinderarzt untersucht bei Ihrem Säugling insbesondere das Hüftgelenk und den Bewegungsapparat . Die altersgemäße Reaktionen Ihres Kindes werden getestet , insbesondere werden das Hörvermögen und die	Augereaktionen	vom Säugling untersucht . In dem Untersuchungsheft wird abschließend eingetragen , wieviel der Säugling an Gewicht zugenommen und wie groß der Säugling geworden ist .	Pl	Ind	Auge	n	0
http://beautyjunkies.inbeauty.de/forum/archive/index.php/t-16084-p-4.html	43f5048945bebadede3071e37c60f2b0192c	922	Das sieht dann horrible aus :-o Besonders bei den NON FICTIONs Daher finde ich MF am besten und brauche auch kein anderes MU mehr . Obwohl ich	Augeschatten	wie ein Dämon habe , werden ie mit MF genauso gut abgedeckt , wie mit Concealer ... Ich habe den IT STICK und finde ihn aber auch OK dafür .	Pl	Ind	Auge	n	0
http://www.chemieonline.de/forum/archive/index.php/t-35796-p-6.html	3f6a60d6f5dc9b85e3fa79f65d2966f7d7f3	350	Und Deeeeine klaut bei KIK ! :D Mathematiker = \ pi - \ rho - Techniker ! :D 29.01.2009 , 16:16 Geht ein Zyklop zum	Augearzt	. Mike Krügers Lieblingswitz .	Sg	Ind	Auge	n	0
http://augenlaser.operationauge.de/lasik-in-prag-tschechien-t6066-10.html	778ea2e47e9aba1e01454843f7bd1c5c1b24	36	Am vierten Tag konnte ich ohne Sonnebrille aus dem Haus gehen 3. Obwohl ich hohe Dioptrien hatte , hatte ich nach der OP keine Probleme mit dem in die Naehe sehen , wahrscheinlich ist meine Linse einfach anpassungsfaehig 4. Obwohl ich vor den OP trockenen Augen hatte und nicht einmal harte Kontaktlinsen vertegen habe , habe ich jetzt kein besonderes Problem mit trockenen Augen . Jede zwei Stunden tropfen reicht voellig , nur in der nacht barauche ich dringend ein	Augegel	( sonst klebt mein rechtes Lid am Auge fest - sehr unangenehm ) 5. Zusammenfassend sehe ich wie mit harten Kontaktlinsen - scharf aber doch verschwommen . Bei Tag klare Sicht , leicht Daemmerungsblind und bei Nacht Disco-Feeling .	Sg	Ind	Auge	n	0
http://www.pbhub.de/archive/paintball-anfaengerfaq-13220.htm	037507402f77695a25d659b8267b94a1329b	506	Vieles davon liegt nicht nur im Wunsch der Maskenhersteller begründet , sich vor Haftungsklagen zu schützen und eine möglichst große Menge Ihrer eigenen Reinigungsmittel und Ersatzgläsern zu verkaufen . Die Maske ist dein einzigen Schutz vor einer fatalen	Augeverletzung	und verdient deine besondere Aufmerksamkeit . Die Gläser bestehen fast durchweg aus Lexan , welches durch unverträgliche Chemikalien in seiner Struktur geschwächt werden kann .	Sg	Ind	Auge	n	0
http://www.demjod.de/1110.html	e0bf066f615c2fb3e3c0e2df88c4166b5808	83	Solche Wookiee-Namen wurden auch mir vor geschlagen 2236 Die Augenleiden des jungen Joden ... bisher ... Und so erklärte ich erst dem Boss und dann dem	Augemann	... ... der mir eine Justierung der Brille durch Optische empfahl .	Pl	Ind	Auge	n	0
http://sabrina.ntnord.de/Jahresarbeit_HP.htm	41f25e7c261fd7a3e33a1ba157530c2e9cd8	308	Das reine Sehen nimmt also von der Frontalebene seinen Ausgang . Wenn man nun aber einen Gegenstand oder ein Wesen in seiner r & hashtagblank Tiefe erfassen will , muss man die	Augachsen	kreuzen . Dabei kommt man vom oberfl & hashtagblank Schauen zum Erblicken .	Pl	Ind	Auge	n	0
http://www.if-boot.de/Forum/Ruderbeschlag.html	0c8c71ea7b25a11d63f8fe1d989a0e7b7a3b	1	Alle Rechte vorbehalten . von wolfgang weissmuelle Erstellt am 06.09.02 um 06:40:5 4 ID : 1031287254 Ruderbeschlag Beigetragen von wolfgang weissmueller am Dezember 02 , 2001 at 12:35:0 2 : emailblank An meinem IF-Boot Bj. 1968 ) ist das Auge im unteren Ruderblatt-Beschlag stark ausgeleiert . Ein Ausbohren des	Augbeschlages	und Einstecken einer neuen Buchse ist ohne Beschädigung des Ruderblattes nicht möglich . Lösungsvorschläge ? von Martin M. Erstellt am 06.09.02 um 06:59:4 3 ID : 1031288383 Re : Ruderbeschlag Beigetragen von Martin am Dezember 07 , 2001 at 10:33:0 0 : emailblank Als Antwort auf : Beigetragen von am Dezember 02 , 2001 at 12:35:0 2 : Lieber Wolfgang , Ausgeschlagene Ruder sind immer wieder ein Thema .	Sg	Ind	Auge	n	0
http://www.kinderaugenheilkunde.de/forum/659.html	9379831ee651e7c756c3f51989a3ac150d91	25	Bis zur Schuluntersuchung kann eine solche Sehschwäche natürlich zunehmen , daher empfehle ich regelmäßige Kontrollen beim Augenarzt . Die Orthoptistin untersucht neben der Sehschärfe auch die	Augestellung	und das 3 D-Sehen . Antworten : 2011 Dr. W. Happe Terminvereinbarung Suche Ausdruck Kontakt VisKy - Visuelles Kryptogramm computer security , Prof. Dr. von zur Gathen Bonn-Aachen International Center for Information Technology ( b-it ) Joachim von zur Gathen , Michael Nöcker , Michael Nüsken , Tobias Deimeke , Michel Degener Visuelle Kryptographie Joachim von zur Gathen , Michael Nöcker , Michael Nüsken , Martin Otto , Jamshid Shokrollahi Stellen Sie sich vor : der Geschäftsführer einer Firma ist zu auswärtigen Verhandlungen in einem Hotel und braucht dringend per Fax ein paar vertrauliche Unterlagen z.B. Blaupausen oder Geschäftspläne ) aus seiner Firma . Wie kann er sich die schicken lassen ?	Sg	Ind	Auge	n	0
http://www.deutschlands-dicke-seiten.de/forum/archive/index.php/t-1652.html	b2e2142c48a2b76886ca4f8b64ba8b1336c9	114	Was wollt ihr eigentlich ? 01.04.2005 , 11:03 Da ich von Natur aus eher schüchtern bin nehme ich in erster Linie	Augekontakt	auf der schon sehr offensichtlich sein muß damit ich mich wage jemanden anzusprechen . Doch leider habe ich das Gefühl das sich vor allem dicke Frauen dabei nicht besonders wohl fühlen .	Sg	Ind	Auge	n	0
