DocURL	DocID	SentID	LC	Match	RC	N2Num	N2Typ	N1Lemma	N1Pl	LE
http://www.geschichtsforum.de/f35/entstehung-und-autor-des-nibelungenlieds-9594	96beb779afc05748334ef2f8e510b46fae3f	29	Jedoch der zweite Teil des Liedes , der " Burgunderzug " mag Worms erwähnen , aber recht gut beschreiben ohne grausam rumrätseln zu müssen tut er alleine die Donaulande . - Zu deinem Ablauf der gegenseitigen	Liedabschriften	bzw. Nachformungen schreib ich gern noch . Ich jedenfalls sehe das Nibelungenlied , dieses als Ganzes , im ersten Teil aus der selben nord .	Pl	Ind	Lied	er	0
http://www.tamino-klassikforum.at/index.php?page=Thread%26threadID=13421%26s=f305e7af6bb50f0454a6d9be29038b1a2b3fc638	19217506a57f20c220fcca9f7864d37a3a4a	93	Das sind so meine Gedanken im Augenblick . Sie sind ganz konkret und direkt auch an mich selber gerichtet , denn ich zeichne in Sachen	Liedanalyse	in gewisser Wesie hier ja verantwortlich . Mag sein , dass diese Gedanken noch nicht so ganz ausgegoren sind .	Sg	Ind	Lied	er	0
http://www.radio-lotte.de/2003_stadtsound_herder	8dac3209f76c9bfd4032d4a1156edee913d4	12	Alle Alterstufen und sozialen Schichten sind dazu aufgerufen , ein Lied für die Sammlung vorzutragen . Weitere Aktionen im öffentlichen Raum sind bis Ende Juni geplant , unter anderem werden	Liedanfänge	in verschiedenen Weimarer Cafés auftauchen und so den einen oder anderen Ohrwurm verursachen . ( Text : ACC Weimar , Quelle : Internet ) Radio-Promo Aus dem Projekt Interview Aus der Beitragsreihe zur Volksmusik : Der Odenwälder Shantychor : Die seefahrerische Tradition des Odenwaldes Interview mit dem Odenwalder Shantychor " What shall we do " Odenwalder Shantychor Radio-Präsentation des " Grand Prix de la Aerovision " Eine Veranstaltung des " Haus für Soziokultur Gerberstraße 3 e.V. " Wissenschaftliche Begleitung ein Medienforschungsprojekt der Uni Jena Auszug aus " LOTTE unter der Lupe " : ' In einer Fortsetzung der Zusammenarbeit stehen die Studien im laufenden Semester ganz unter dem Motto des Projektes " Stadtsound " , das von der Kulturstiftung des Bundes gefördert wird .	Pl	Ind	Lied	er	0
http://www.q-world.de/service/keywords/quizfragen-zum-thema/keywords/C/1/3/Carl/no_cache.html	10a4ae1e22c21b5c67dbdb302f391f841a66	119	Erklärung : Die " Carmina Burana " wurden 1937 von Carl Orff komponiert . Das Chorwerk basiert teilweise auf einer 1803 im Kloster Benediktbeuern gefundenen Handschrift von mittellateinischen , deutschen und deutsch-lateinischen Liedern und	Liedanfängen	der mittelalterlichen Vagantendichtung . Mehr Informationen zum Thema finden Sie bei wissen.de : Carmina Burana » Wer komponierte die " Carmina Burana " ?	Pl	Ind	Lied	er	0
http://www.kirchenmusik-buchloe.de/archiv.htm	a32c13b6800cefcb6a3383cbddd2819253f6	8	Herzlichen Dank auch an eine Buchloer Grafikfirma , die den Entwurf sowie den Druck der Plakate vollständig gesponsert hat . Die Spenden werden für ein eigenes Mikrofon für den Organisten sowie einen notwendigen Orgelnotenschrank - und auf längere Sicht hin auch für einen elektronischen	Liedanzeiger	- verwendet . Das Bild zeigt Thorsten Schmehr bei der Spendenübergabe an Karl Kutter , Hausverwalter Haus der Begegnung und Gesamtkirchenpfleger der Pfarreiengemeinschaft Buchloe .	Sg	Ind	Lied	er	0
http://always-friends.de/forum/archive/506/4/thread.html	95cbd736959240e8bd450321d2eb5af71be3	23	PS @ Carrie : Du hattest übrigens tatsächlich recht . Danke nochmal ! ChandlerBing schrieb : Ein bisschen Googlen nach den erkannten Textzeilen " if you want it " " come and get it " " crying out loud " legte den Song So machs ich eigentlich auch immer , aber bei diesem	Liedausschnitt	hab ich einfach keine verwertbaren Textzeilen rausgehört . Aber danke dir .	Sg	Ind	Lied	er	0
http://www.gehirngerechtes-gesangstraining.de/vid_anf.php	a140779255c8477ab7e8c96e0c54d870ba96	31	Wo liegt meine Grenze im Stimmmaterial ?	Liedauswahl	Welche Liedauswahl ist für mich richtig ? Erfolg Was macht eine(n) erfolgreiche(n) Sänger(in) aus ?	Sg	Coll	Lied	er	0
http://www.lehrer.uni-karlsruhe.de/%7Eza874/homepage/minnesang.htm	13211ef1d9cedc3b8020a651b6802fe92d52	76	In einer Reihe von Liedern Weltabsage . Erfolgreichster	Liedautor	des dt. Mittelalters . * um 1200 / 10 , + 26.1.1275 ; Grabstätte : Chorherrenstift Seckau , Johanneskapelle .	Sg	Ind	Lied	er	0
http://www.deutsche-biographie.de/xsfz5583.html	50c49695a1ff058a4642e517d66cf070d327	8	- B.s Schaffen ist von →Ludwig Senfl und den so genannten " Heidelbergern " ( → Caspar Othmayr , Georg Forster , →Lorenz Lemlin ) beeinflußt . Er pflegte vor allem die	Liedbearbeitung	. Besonders in seinen lutherischen Choralsätzen zeigt er sich als Meister des Kontrapunktes .	Sg	Ind	Lied	er	0
http://www.mh-trossingen.de/aktuelles/meldung/artikel/vis-a-vis-13-februar-chanson-abend-mit-prof-alexandra-coku-und-prof-peter-nelson.html?PHPSESSID=f5146d94f10727c5cbfd2997e0b23e28	e0fee84aa842ad9c3f4b07541172078bdcb8	35	" Da wusste ich , was ich wollte " , beschreibt er seine Selbstfindung , " die Partnerschaft mit der menschlichen Stimme . " Peter Nelson entwickelte sich zu einem international gefragten	Liedbegleiter	und engagierte sich zugleich pädagogisch 18 Jahre lang war er Dozent an den Musikhochschulen in Mannheim und Karlsruhe , bis er 2004 einem Ruf nach Trossingen als Professor für Liedgestaltung folgte . " Am Klavier mitatmen , sich der Stimme anpassen und sie tragen " , fasst er die pianistischen Voraussetzungen für eine klangliche Einheit zusammen .	Sg	Ind	Lied	er	0
http://www.alternobis.de/fdkalender/rezensionen/rez_720915_berlin.htm	d5ae16f0fe13358435d06b2322662b335f3d	53	Es entfaltete keine konzentrierte , durchgehende Kraft . Es pickte sich aus Vor - und Nachspielen die Brosamen zusammen , aus denen sich sonst nur die Minderen der Professionals unter den	Liedbegleitern	ihren Erfolg backen . Dabei ist Fischer-Dieskaus Kunst beinahe stärker als die anderer unsensiblerer Liedersänger auf ein kraftvolles Zuspiel angewiesen .	Pl	Ind	Lied	er	0
http://www.alte-maenner-braucht-das-land.de	b52c1d96a8e1b516657da69b93b7b7ceef91	29	geb. in Basel und aufgewachsen in Bonn . Die klassische	Liedbegleitung	ist seine Heimat , von der aus er weite Ausflüge in die Pop - und Chansonlandschaft unternimmt . Für die Sängerin Esther Fellner arrangierte er das erfolgreiche Album " Via del Campo " , erschienen 2007 auf CD und LP bei Meyer Records .	Sg	Ind	Lied	er	0
http://www.ops-freiberg.de/aktuell.0.html?%26no_cache=1%26tx_ttnews%5Bpointer%5D=3%26tx_ttnews%5BbackPid%5D=39%26tx_ttnews%5Btt_news%5D=92	08c900830085ef3ded47de6298a6034d2cac	13	Deshalb solle der Erwerb von sozialen Kompetenzen ein Schulfach werden , das versetzungsrelevant ist . Nach dem Vortrag kam dann ein hervorragender	Liedbeitrag	der Schülerin Sarah Reiser , Klasse 11 c und in der anschließenden Fragerunde an Frau Mayer war eine rege Beteiligung zu beobachten . Zum Schluss überreichte noch Frau Claudia Große vom Forum für Kinder - und Jugendschutz einen Spendenscheck in Höhe von 250 € an Frau Mayer .	Sg	Ind	Lied	er	0
http://www.liedertafel-hockenheim.de/Info.html	582cc2cf3a9f529db74ccb13cea0aee8b543	101	Zunächst traten die langjährigen Sangesfreunde vom MGV Wiesental in Aktion und erfreuten die Besucher mit einem bunten Strauß von Melodien . Erneut zu Gast bei der Liedertafel war der Chor " Fine Art Music " aus Ketsch , der mit seinen schwungvollen	Liedbeiträgen	die Gästeschar zu erfreuen wusste und nicht ohne Zugabe die Bühne verlassen durfte . Den Abschluss des musikalischen Programms bildeten die Chöre des Gastgebers , die mit ihrem Kinder - , Teenie - , Frauen - und Männerchor ihren Gästen eine breite Palette der Chormusik darboten .	Pl	Ind	Lied	er	0
http://www.volksliedsammlung.de/e-mariadur.html	ab307f4594ca86b7b8b8cf1af4667c16cb5c	35	I. Ursprünglich handelt es sich um ein regionales Wallfahrtslied , das Mitte des 19. Jahrhunderts im Eichsfeld ( Thüringen ) und im Bistum Paderborn verbreitet war . Der früheste bekannte	Liedbeleg	( mit sieben Strophen ) ist ein Druck aus dem Jahr 1850 ( Edition A ) . Hier wird das Motiv vom Kind , das durch den Wald getragen wird , kombiniert mit dem Motiv von der Taufe Jesu .	Sg	Ind	Lied	er	0
